,venueId,latitude,longitude,localTimestamp
447845,4b305a74f964a5201ef924e3,35.67,139.77,2012-12-06 15:44:21
447848,4b2dc086f964a52012db24e3,35.672,139.76,2012-12-06 15:44:34
447878,4b2dc086f964a52012db24e3,35.672,139.76,2012-12-06 15:51:11
447889,4b0df959f964a520635323e3,35.663,139.73,2012-12-06 15:54:54
447901,4b56ed1df964a520801f28e3,35.698,139.77,2012-12-06 15:57:01
447928,4b59955bf964a520858d28e3,35.688,139.72,2012-12-06 16:02:50
447932,4b6929a7f964a520ac9a2be3,35.709,139.8,2012-12-06 16:03:48
447950,4b340afff964a5204b2425e3,35.682,139.79,2012-12-06 16:08:13
447968,4b340afff964a5204b2425e3,35.682,139.79,2012-12-06 16:12:10
447972,4b0dfb40f964a5207c5323e3,35.674,139.75,2012-12-06 16:12:56
447982,4b6d51bcf964a520e0702ce3,35.685,139.77,2012-12-06 16:16:27
447988,4b29ffe8f964a5209aa424e3,35.639,139.74,2012-12-06 16:17:57
448018,4b60149cf964a5203ad529e3,35.691,139.69,2012-12-06 16:23:37
448021,4b52ff05f964a5202b8c27e3,35.68,139.78,2012-12-06 16:24:22
448022,4b56643df964a520700e28e3,35.706,139.72,2012-12-06 16:24:54
448024,4eaea460f9f4f7f1a0e498ee,35.648,139.75,2012-12-06 16:25:07
448026,4b6a97d2f964a520a6d92be3,35.698,139.78,2012-12-06 16:25:21
448027,4b340afff964a5204b2425e3,35.682,139.79,2012-12-06 16:25:35
448036,4b555d0cf964a52071e227e3,35.707,139.76,2012-12-06 16:27:15
448037,4b0df959f964a520635323e3,35.663,139.73,2012-12-06 16:27:23
448055,4b7278aef964a520de7b2de3,35.687,139.77,2012-12-06 16:31:33
448067,4b70eccff964a5207e342de3,35.687,139.77,2012-12-06 16:34:49
448078,4b70e110f964a520c6322de3,35.683,139.7,2012-12-06 16:36:14
448092,4b8391bef964a5200a0a31e3,35.682,139.77,2012-12-06 16:38:36
448098,4b72722ef964a520237b2de3,35.672,139.76,2012-12-06 16:39:48
448109,4b592a01f964a520be7f28e3,35.663,139.73,2012-12-06 16:41:29
448118,4b18c616f964a520a7d523e3,35.672,139.79,2012-12-06 16:43:07
448120,4b6d4872f964a5202e6f2ce3,35.686,139.76,2012-12-06 16:43:39
448126,4b9b8cd2f964a520c30e36e3,35.676,139.76,2012-12-06 16:46:52
448129,4b29ffe8f964a5209aa424e3,35.639,139.74,2012-12-06 16:47:19
448133,4b52c581f964a520c28727e3,35.703,139.77,2012-12-06 16:47:53
448137,4b55b89bf964a52026ed27e3,35.758,139.63,2012-12-06 16:48:39
448142,4b54ebe8f964a5203ed327e3,35.701,139.74,2012-12-06 16:49:06
448160,4b7481e1f964a520bde02de3,35.73,139.71,2012-12-06 16:53:08
448170,4b23286ff964a520f65324e3,35.657,139.75,2012-12-06 16:55:15
448184,4b7ba460f964a520a4692fe3,35.655,139.74,2012-12-06 17:00:22
448193,4b178e80f964a52059c623e3,35.656,139.74,2012-12-06 17:02:05
448195,4b22ebb2f964a5205c5024e3,35.672,139.74,2012-12-06 17:02:52
448211,4b6f59bcf964a520b4ec2ce3,35.674,139.75,2012-12-06 17:08:39
448213,4b5653a9f964a520810b28e3,35.634,139.79,2012-12-06 17:09:52
448223,4b6053cff964a520d8df29e3,35.692,139.7,2012-12-06 17:14:55
448232,4b52b325f964a520448627e3,35.666,139.89,2012-12-06 17:16:47
448234,4b54ff13f964a5201fd727e3,35.698,139.65,2012-12-06 17:17:12
448253,4b9cf70ff964a5203e8536e3,35.697,139.79,2012-12-06 17:21:13
448290,4b575064f964a520ce3028e3,35.692,139.78,2012-12-06 17:32:41
448293,50068d9ae4b042636d7fe03e,35.692,139.78,2012-12-06 17:33:09
448294,4b601301f964a520f9d429e3,35.689,139.7,2012-12-06 17:33:14
448327,4b22115af964a5209a4324e3,35.707,139.75,2012-12-06 17:43:10
448360,4b5eab1ff964a520639529e3,35.666,139.76,2012-12-06 17:54:42
448440,4b52ff05f964a5202b8c27e3,35.68,139.78,2012-12-06 18:32:20
448464,4b598750f964a520448b28e3,35.724,139.75,2012-12-06 18:40:34
448490,4b7496d6f964a52033e62de3,35.675,139.77,2012-12-06 18:50:37
448497,4b45c7a5f964a5203e1026e3,35.655,139.8,2012-12-06 18:52:23
448498,4bbef995ba9776b09765fec8,35.563,139.57,2012-12-06 18:52:34
448515,4b70eccff964a5207e342de3,35.687,139.77,2012-12-06 19:03:15
448527,4b6019f4f964a520e0d529e3,35.754,139.74,2012-12-06 19:09:56
448545,4b22115af964a5209a4324e3,35.707,139.75,2012-12-06 19:17:32
448546,4b971b9ff964a5205ff834e3,35.685,139.77,2012-12-06 19:17:56
448604,4ba95af1f964a5209c213ae3,35.644,139.7,2012-12-06 19:36:50
448612,4b1b7b31f964a5209efb23e3,35.687,139.76,2012-12-06 19:40:52
448622,4b56b1f3f964a520d01828e3,35.689,139.83,2012-12-06 19:47:12
448632,4b572499f964a5200e2828e3,35.587,139.71,2012-12-06 19:55:06
448664,4b30b5b8f964a52015fb24e3,35.672,139.74,2012-12-06 20:17:16
448665,4b53bc1af964a520aba927e3,35.696,139.78,2012-12-06 20:18:30
448671,4b78815ef964a520c9d22ee3,35.691,139.71,2012-12-06 20:25:21
448673,4cef05b64cd4236a0982b063,35.702,139.74,2012-12-06 20:26:27
448696,4bd6b3024e32d13a50f6c280,35.665,139.86,2012-12-06 20:50:59
448698,4b403a4ef964a52005b725e3,35.674,139.75,2012-12-06 20:54:05
448712,4b55b89bf964a52026ed27e3,35.758,139.63,2012-12-06 21:19:42
448735,4b30b5b8f964a52015fb24e3,35.672,139.74,2012-12-07 02:17:13
448745,4b5da9e0f964a520bb6529e3,35.749,139.72,2012-12-07 03:04:29
448763,4b85d58ff964a520757531e3,35.703,139.79,2012-12-07 03:51:32
448775,4b7e6c7bf964a52091ec2fe3,35.68,139.78,2012-12-07 04:01:06
448814,4b54fe62f964a52000d727e3,35.643,139.73,2012-12-07 04:26:44
448827,4b8da54ef964a5202e0633e3,35.664,139.78,2012-12-07 04:38:31
448833,4b6d4872f964a5202e6f2ce3,35.686,139.76,2012-12-07 04:45:09
448835,4b572499f964a5200e2828e3,35.587,139.71,2012-12-07 04:46:02
448841,4b24b5e7f964a5208d6924e3,35.726,139.72,2012-12-07 04:48:49
448843,4b60d916f964a52071fd29e3,35.69,139.85,2012-12-07 04:49:15
448860,4b6ad929f964a52052e32be3,35.732,139.77,2012-12-07 04:56:22
448861,4b72772ef964a520ac7b2de3,35.679,139.74,2012-12-07 04:56:24
448863,4b54ff13f964a5201fd727e3,35.698,139.65,2012-12-07 04:57:39
448874,4ce4f953b43737046644f6ce,35.685,139.77,2012-12-07 05:00:23
448881,4b7b9edbf964a520f4682fe3,35.627,139.72,2012-12-07 05:05:43
448891,4b8da54ef964a5202e0633e3,35.664,139.78,2012-12-07 05:07:53
448898,4b5bac4af964a520200f29e3,35.55,139.63,2012-12-07 05:09:36
448902,4b661945f964a5208e132be3,35.712,139.78,2012-12-07 05:10:34
448919,4bd6b3024e32d13a50f6c280,35.665,139.86,2012-12-07 05:17:30
448920,4b62e285f964a52045572ae3,35.777,139.63,2012-12-07 05:17:41
448924,4b54fad0f964a52057d627e3,35.664,139.87,2012-12-07 05:19:35
448934,4b4dc6bff964a5207ad726e3,35.682,139.77,2012-12-07 05:22:25
448942,4b580411f964a520ab4828e3,35.72,139.78,2012-12-07 05:26:17
448943,4b5653a9f964a520810b28e3,35.634,139.79,2012-12-07 05:26:18
448949,4b52ff05f964a5202b8c27e3,35.68,139.78,2012-12-07 05:27:42
448963,4b68c23af964a520518b2be3,35.675,139.76,2012-12-07 05:32:44
448964,4b4122c2f964a520d6c125e3,35.678,139.74,2012-12-07 05:32:58
448967,4b4d9126f964a5202ed426e3,35.67,139.75,2012-12-07 05:34:33
448975,4b545885f964a5202eb827e3,35.628,139.78,2012-12-07 05:36:58
448982,4b7ba23bf964a5205d692fe3,35.859,139.75,2012-12-07 05:39:47
448983,4b603896f964a5209ada29e3,35.659,139.7,2012-12-07 05:40:34
448984,4b0dfb40f964a5207c5323e3,35.674,139.75,2012-12-07 05:40:46
448993,4b7b91dbf964a52089672fe3,35.674,139.77,2012-12-07 05:42:52
449000,4b56b1f3f964a520d01828e3,35.689,139.83,2012-12-07 05:44:32
449009,4b598750f964a520448b28e3,35.724,139.75,2012-12-07 05:49:49
449010,4b3159b4f964a520400525e3,35.663,139.75,2012-12-07 05:50:13
449012,4b56a082f964a5200b1728e3,35.673,139.9,2012-12-07 05:50:42
449015,4b4671bff964a520282126e3,35.708,139.77,2012-12-07 05:53:06
449024,4b340afff964a5204b2425e3,35.682,139.79,2012-12-07 05:54:56
449035,4bbef995ba9776b09765fec8,35.563,139.57,2012-12-07 06:00:01
449037,4b56ed1df964a520801f28e3,35.698,139.77,2012-12-07 06:00:46
449043,4b4122c2f964a520d6c125e3,35.678,139.74,2012-12-07 06:03:41
449045,4b79d5cbf964a5202a152fe3,35.682,139.76,2012-12-07 06:04:01
449050,4b70eccff964a5207e342de3,35.687,139.77,2012-12-07 06:06:04
449053,4bb5a119f562ef3b4f292f97,35.665,139.78,2012-12-07 06:08:27
449058,4b7aae11f964a520f1362fe3,35.737,139.65,2012-12-07 06:10:07
449070,4b575064f964a520ce3028e3,35.692,139.78,2012-12-07 06:14:17
449071,50068d33e4b09db42e109224,35.692,139.78,2012-12-07 06:14:41
449078,4b46c411f964a520ee2726e3,35.659,139.78,2012-12-07 06:16:09
449091,4b0df959f964a520635323e3,35.663,139.73,2012-12-07 06:22:46
449097,4b08b4e5f964a520211123e3,35.698,139.71,2012-12-07 06:25:35
449106,4b063a75f964a520e0e922e3,35.673,139.72,2012-12-07 06:28:28
449107,4b70eccff964a5207e342de3,35.687,139.77,2012-12-07 06:28:45
449118,4ba95af1f964a5209c213ae3,35.644,139.7,2012-12-07 06:32:33
449121,4b4487c9f964a5201ef625e3,35.677,139.74,2012-12-07 06:36:21
449131,4b47b936f964a520f53b26e3,35.671,139.72,2012-12-07 06:44:42
449184,4b2ef5adf964a520bce824e3,35.72,139.71,2012-12-07 07:38:15
449204,4b39affff964a520805e25e3,35.553,139.58,2012-12-07 07:55:17
449205,4b2ef5adf964a520bce824e3,35.72,139.71,2012-12-07 07:57:50
449211,4bbef995ba9776b09765fec8,35.563,139.57,2012-12-07 08:03:59
449218,4b7481e1f964a520bde02de3,35.73,139.71,2012-12-07 08:09:46
449239,4b269275f964a520b87d24e3,35.669,139.69,2012-12-07 08:34:32
449250,4b8391bef964a5200a0a31e3,35.682,139.77,2012-12-07 08:41:58
449262,4b8f2d51f964a5206a4c33e3,35.709,139.75,2012-12-07 08:52:12
449267,4b6ad173f964a520c5e12be3,35.71,139.75,2012-12-07 08:54:11
449293,4eaea460f9f4f7f1a0e498ee,35.648,139.75,2012-12-07 09:09:17
449346,4b570dbff964a5208e2428e3,35.692,139.72,2012-12-07 09:32:13
449347,4bbef995ba9776b09765fec8,35.563,139.57,2012-12-07 09:32:13
449350,4b766665f964a520074b2ee3,35.729,139.71,2012-12-07 09:33:16
449352,4b380ad7f964a520bc4a25e3,35.665,139.71,2012-12-07 09:33:48
449354,4b96c2e6f964a520d9e234e3,35.674,139.75,2012-12-07 09:33:55
449357,4b792f4bf964a52034ee2ee3,35.665,139.71,2012-12-07 09:34:43
449363,4b8e4616f964a520ad1d33e3,35.665,139.71,2012-12-07 09:36:05
449364,4b39affff964a520805e25e3,35.553,139.58,2012-12-07 09:36:08
449366,4b39affff964a520805e25e3,35.553,139.58,2012-12-07 09:36:53
449375,4b98f468f964a520545835e3,35.736,139.75,2012-12-07 09:39:17
449382,4b0df959f964a520635323e3,35.663,139.73,2012-12-07 09:41:10
449396,4b971b9ff964a5205ff834e3,35.685,139.77,2012-12-07 09:47:51
449411,4b73b535f964a52022b92de3,35.711,139.8,2012-12-07 09:56:06
449413,4b53bc1af964a520aba927e3,35.696,139.78,2012-12-07 09:56:17
449426,4b62b939f964a52057502ae3,35.663,139.73,2012-12-07 10:02:47
449458,4b558306f964a5201be627e3,35.702,139.74,2012-12-07 10:15:30
449478,4b5ef312f964a520459f29e3,35.663,139.76,2012-12-07 10:25:28
449486,4b7b91dbf964a52089672fe3,35.674,139.77,2012-12-07 10:27:46
449504,4b4dc6bff964a5207ad726e3,35.682,139.77,2012-12-07 10:36:25
449520,4b80a413f964a520e88230e3,35.68,139.78,2012-12-07 10:43:14
449535,4b74e8caf964a520b1f72de3,35.673,139.76,2012-12-07 10:53:10
449552,4b7278aef964a520de7b2de3,35.687,139.77,2012-12-07 11:01:00
449574,4b5707a4f964a520832328e3,35.741,139.67,2012-12-07 11:10:35
449578,4b7df826f964a520c1dc2fe3,35.696,139.82,2012-12-07 11:11:55
449591,4b0df959f964a520635323e3,35.663,139.73,2012-12-07 11:19:20
449604,4b45c7a5f964a5203e1026e3,35.655,139.8,2012-12-07 11:26:12
449635,4b22109df964a520944324e3,35.708,139.75,2012-12-07 11:38:54
449691,4b5febdaf964a520bbd029e3,35.642,139.73,2012-12-07 12:09:19
449700,4b2ee848f964a52021e824e3,35.686,139.78,2012-12-07 12:12:51
449703,4b2ee848f964a52021e824e3,35.686,139.78,2012-12-07 12:15:30
449719,4b467c9af964a5206c2226e3,35.682,139.8,2012-12-07 12:26:31
449727,4b59955bf964a520858d28e3,35.688,139.72,2012-12-07 12:32:50
449733,4b5d54a2f964a5200e5a29e3,35.701,139.74,2012-12-07 12:38:24
449748,4b7fb39ef964a520b33930e3,35.691,139.71,2012-12-07 12:44:26
449782,4b6f5338f964a5206aeb2ce3,35.643,139.73,2012-12-07 12:58:22
449792,4b2ee848f964a52021e824e3,35.686,139.78,2012-12-07 12:59:32
449807,4b403756f964a520eab625e3,35.691,139.7,2012-12-07 13:02:27
449809,4b73b535f964a52022b92de3,35.711,139.8,2012-12-07 13:02:55
449817,4b2dc086f964a52012db24e3,35.672,139.76,2012-12-07 13:05:40
449834,4b0dfb78f964a520815323e3,35.675,139.76,2012-12-07 13:14:31
449852,4b601301f964a520f9d429e3,35.689,139.7,2012-12-07 13:22:02
449881,4b41367af964a5205dc325e3,35.686,139.74,2012-12-07 13:31:50
449891,4b39affff964a520805e25e3,35.553,139.58,2012-12-07 13:33:57
449897,4b47b936f964a520f53b26e3,35.671,139.72,2012-12-07 13:36:08
449898,4b0df959f964a520635323e3,35.663,139.73,2012-12-07 13:36:38
449901,4bbef995ba9776b09765fec8,35.563,139.57,2012-12-07 13:37:27
449925,4b580411f964a520ab4828e3,35.72,139.78,2012-12-07 13:47:36
449947,4b600284f964a5202fd329e3,35.568,139.55,2012-12-07 14:02:11
449951,4b2dc086f964a52012db24e3,35.672,139.76,2012-12-07 14:03:58
449952,4b56ed1df964a520801f28e3,35.698,139.77,2012-12-07 14:05:46
449956,4b41367af964a5205dc325e3,35.686,139.74,2012-12-07 14:06:38
449957,4b603896f964a5209ada29e3,35.659,139.7,2012-12-07 14:06:40
449981,4b6a97d2f964a520a6d92be3,35.698,139.78,2012-12-07 14:16:15
450008,4b72772ef964a520ac7b2de3,35.679,139.74,2012-12-07 14:24:27
450030,4b59871cf964a5203e8b28e3,35.695,139.77,2012-12-07 14:34:57
450051,4b6019f4f964a520e0d529e3,35.754,139.74,2012-12-07 14:41:13
450062,4b62b939f964a52057502ae3,35.663,139.73,2012-12-07 14:44:58
450074,4b7278aef964a520de7b2de3,35.687,139.77,2012-12-07 14:49:02
450076,4b5949a3f964a5200f8428e3,35.697,139.8,2012-12-07 14:49:28
450084,4b70eccff964a5207e342de3,35.687,139.77,2012-12-07 14:51:22
450090,4b79d5cbf964a5202a152fe3,35.682,139.76,2012-12-07 14:53:05
450103,4b22ebb2f964a5205c5024e3,35.672,139.74,2012-12-07 14:57:45
450123,4b598750f964a520448b28e3,35.724,139.75,2012-12-07 15:03:26
450170,4b7278aef964a520de7b2de3,35.687,139.77,2012-12-07 15:13:09
450183,4b6e4768f964a520e2b52ce3,35.693,139.7,2012-12-07 15:16:01
450220,4b6a97d2f964a520a6d92be3,35.698,139.78,2012-12-07 15:22:29
450224,4b54fe62f964a52000d727e3,35.643,139.73,2012-12-07 15:23:32
450250,4b7b91dbf964a52089672fe3,35.674,139.77,2012-12-07 15:28:28
450276,4b2dc086f964a52012db24e3,35.672,139.76,2012-12-07 15:33:30
450281,4b4426d1f964a52018f225e3,35.695,139.77,2012-12-07 15:34:04
450284,4b1b7b31f964a5209efb23e3,35.687,139.76,2012-12-07 15:35:09
450303,4b6a97d2f964a520a6d92be3,35.698,139.78,2012-12-07 15:39:26
450306,4b53bc1af964a520aba927e3,35.696,139.78,2012-12-07 15:39:46
450310,4b8ef710f964a5209c4133e3,35.655,139.8,2012-12-07 15:40:24
450318,4b0df959f964a520635323e3,35.663,139.73,2012-12-07 15:42:03
450321,4bd6b3024e32d13a50f6c280,35.665,139.86,2012-12-07 15:43:00
450335,4b52ff05f964a5202b8c27e3,35.68,139.78,2012-12-07 15:45:41
450344,4b340afff964a5204b2425e3,35.682,139.79,2012-12-07 15:48:36
450352,4b971b9ff964a5205ff834e3,35.685,139.77,2012-12-07 15:50:00
450385,4b592a01f964a520be7f28e3,35.663,139.73,2012-12-07 15:55:20
450386,4b52ff05f964a5202b8c27e3,35.68,139.78,2012-12-07 15:55:23
450417,4b22e836f964a520185024e3,35.709,139.73,2012-12-07 16:02:04
450421,4b7291c5f964a520d17e2de3,35.657,139.75,2012-12-07 16:02:36
450467,4b56ed1df964a520801f28e3,35.698,139.77,2012-12-07 16:10:54
450478,4b601301f964a520f9d429e3,35.689,139.7,2012-12-07 16:12:46
450482,4b0a405ff964a520c22223e3,35.667,139.73,2012-12-07 16:14:24
450483,4b0df959f964a520635323e3,35.663,139.73,2012-12-07 16:14:30
450488,4b1b7b31f964a5209efb23e3,35.687,139.76,2012-12-07 16:15:43
450498,4b41367af964a5205dc325e3,35.686,139.74,2012-12-07 16:18:07
450506,4b30b5b8f964a52015fb24e3,35.672,139.74,2012-12-07 16:20:06
450556,4b669d8af964a52097252be3,35.647,139.75,2012-12-07 16:31:06
450562,4b0dfb40f964a5207c5323e3,35.674,139.75,2012-12-07 16:32:14
450566,4b6929a7f964a520ac9a2be3,35.709,139.8,2012-12-07 16:32:40
450587,4b18c616f964a520a7d523e3,35.672,139.79,2012-12-07 16:36:42
450590,4b971b9ff964a5205ff834e3,35.685,139.77,2012-12-07 16:38:31
450666,4b0df959f964a520635323e3,35.663,139.73,2012-12-07 16:57:20
450667,4b29ffe8f964a5209aa424e3,35.639,139.74,2012-12-07 16:57:34
450703,4b555d0cf964a52071e227e3,35.707,139.76,2012-12-07 17:06:57
450739,4b575064f964a520ce3028e3,35.692,139.78,2012-12-07 17:13:46
450826,4b0dfb78f964a520815323e3,35.675,139.76,2012-12-07 17:41:54
450843,4eaea460f9f4f7f1a0e498ee,35.648,139.75,2012-12-07 17:47:14
450889,4b53bc1af964a520aba927e3,35.696,139.78,2012-12-07 18:03:31
450917,4b78815ef964a520c9d22ee3,35.691,139.71,2012-12-07 18:14:22
450936,4b598750f964a520448b28e3,35.724,139.75,2012-12-07 18:25:33
450982,4b22115af964a5209a4324e3,35.707,139.75,2012-12-07 18:45:39
450994,4b66c862f964a520aa2a2be3,35.605,139.71,2012-12-07 18:51:22
451001,4b6019f4f964a520e0d529e3,35.754,139.74,2012-12-07 18:55:17
451009,4b5599caf964a5209be827e3,35.67,139.82,2012-12-07 18:57:11
451031,4b45c7a5f964a5203e1026e3,35.655,139.8,2012-12-07 19:10:05
451042,4b22115af964a5209a4324e3,35.707,139.75,2012-12-07 19:18:03
451056,4b7291f5f964a520d87e2de3,35.656,139.75,2012-12-07 19:21:18
451079,4b545885f964a5202eb827e3,35.628,139.78,2012-12-07 19:28:24
451081,4b7278aef964a520de7b2de3,35.687,139.77,2012-12-07 19:29:24
451093,4b4122c2f964a520d6c125e3,35.678,139.74,2012-12-07 19:33:14
451100,4b24b5e7f964a5208d6924e3,35.726,139.72,2012-12-07 19:38:27
451115,4b0df959f964a520635323e3,35.663,139.73,2012-12-07 19:43:37
451128,4eaea460f9f4f7f1a0e498ee,35.648,139.75,2012-12-07 19:49:29
451132,4ba95af1f964a5209c213ae3,35.644,139.7,2012-12-07 19:50:45
451152,4b9b8cd2f964a520c30e36e3,35.676,139.76,2012-12-07 20:02:08
451156,4b53bc1af964a520aba927e3,35.696,139.78,2012-12-07 20:05:44
451170,4b53ba34f964a5206aa927e3,35.684,139.74,2012-12-07 20:17:40
451192,4b0dfb78f964a520815323e3,35.675,139.76,2012-12-07 20:30:38
451193,4b52ff05f964a5202b8c27e3,35.68,139.78,2012-12-07 20:31:16
451210,4b78815ef964a520c9d22ee3,35.691,139.71,2012-12-07 20:41:30
451231,4b56b1f3f964a520d01828e3,35.689,139.83,2012-12-07 21:03:54
451247,4b46d0ebf964a520982826e3,35.696,139.75,2012-12-07 21:16:33
451316,4b4487c9f964a5201ef625e3,35.677,139.74,2012-12-08 02:09:37
451324,4c4008dacc410f471418a961,35.639,139.74,2012-12-08 02:23:48
451336,4b53bc1af964a520aba927e3,35.696,139.78,2012-12-08 02:59:23
451338,4b5760eaf964a520ac3428e3,35.698,139.66,2012-12-08 03:00:06
451356,4b29ffe8f964a5209aa424e3,35.639,139.74,2012-12-08 03:53:45
451365,4b5653a9f964a520810b28e3,35.634,139.79,2012-12-08 04:13:07
451377,4b5599caf964a5209be827e3,35.67,139.82,2012-12-08 04:32:06
451378,4b2df016f964a5201adc24e3,35.67,139.76,2012-12-08 04:33:14
451400,4b7b9edbf964a520f4682fe3,35.627,139.72,2012-12-08 05:05:46
451404,4b4dc6bff964a5207ad726e3,35.682,139.77,2012-12-08 05:08:00
451410,4b669d8af964a52097252be3,35.647,139.75,2012-12-08 05:10:48
451430,4b60d916f964a52071fd29e3,35.69,139.85,2012-12-08 05:25:50
451437,4b661945f964a5208e132be3,35.712,139.78,2012-12-08 05:33:55
451448,4b30b5b8f964a52015fb24e3,35.672,139.74,2012-12-08 05:47:09
451455,4b4d9126f964a5202ed426e3,35.67,139.75,2012-12-08 05:51:25
451472,4b8da54ef964a5202e0633e3,35.664,139.78,2012-12-08 06:08:05
451489,4b752193f964a520c8fe2de3,35.75,139.8,2012-12-08 06:20:52
451490,4b777fa7f964a520309e2ee3,35.75,139.81,2012-12-08 06:20:54
451503,4b52c581f964a520c28727e3,35.703,139.77,2012-12-08 06:29:08
451511,4b7481e1f964a520bde02de3,35.73,139.71,2012-12-08 06:37:27
451515,4b9b8cd2f964a520c30e36e3,35.676,139.76,2012-12-08 06:39:18
451520,4b7fb39ef964a520b33930e3,35.691,139.71,2012-12-08 06:43:47
451572,4bbef995ba9776b09765fec8,35.563,139.57,2012-12-08 07:31:19
451588,4b669d8af964a52097252be3,35.647,139.75,2012-12-08 07:42:00
451607,4b54ff13f964a5201fd727e3,35.698,139.65,2012-12-08 07:53:57
451614,4b7ba460f964a520a4692fe3,35.655,139.74,2012-12-08 07:57:25
451660,4b545885f964a5202eb827e3,35.628,139.78,2012-12-08 08:15:17
451692,4b46d0ebf964a520982826e3,35.696,139.75,2012-12-08 08:23:07
451712,4bd6b3024e32d13a50f6c280,35.665,139.86,2012-12-08 08:30:42
451728,4b1b7b31f964a5209efb23e3,35.687,139.76,2012-12-08 08:35:44
451830,4bbef995ba9776b09765fec8,35.563,139.57,2012-12-08 09:17:57
451844,4b54fad0f964a52057d627e3,35.664,139.87,2012-12-08 09:21:59
451908,4b6a97d2f964a520a6d92be3,35.698,139.78,2012-12-08 09:40:45
451910,4b2df016f964a5201adc24e3,35.67,139.76,2012-12-08 09:42:49
451937,4b88d779f964a520fa0f32e3,35.694,139.77,2012-12-08 09:48:54
451979,4b60149cf964a5203ad529e3,35.691,139.69,2012-12-08 10:03:34
452021,4b0dfb78f964a520815323e3,35.675,139.76,2012-12-08 10:16:33
452025,4b53ba34f964a5206aa927e3,35.684,139.74,2012-12-08 10:17:40
452027,4b4dc6bff964a5207ad726e3,35.682,139.77,2012-12-08 10:18:02
452029,4b592a01f964a520be7f28e3,35.663,139.73,2012-12-08 10:18:41
452034,4b7b9edbf964a520f4682fe3,35.627,139.72,2012-12-08 10:19:52
452035,4b601301f964a520f9d429e3,35.689,139.7,2012-12-08 10:20:41
452038,4b380ad7f964a520bc4a25e3,35.665,139.71,2012-12-08 10:21:34
452048,4b680223f964a520bd632be3,35.648,139.75,2012-12-08 10:23:43
452083,4b380ad7f964a520bc4a25e3,35.665,139.71,2012-12-08 10:34:54
452088,4b0df959f964a520635323e3,35.663,139.73,2012-12-08 10:36:03
452165,4b370c13f964a5203d3f25e3,35.717,139.77,2012-12-08 10:57:07
452217,4b6ad929f964a52052e32be3,35.732,139.77,2012-12-08 11:14:10
452219,4b4426d1f964a52018f225e3,35.695,139.77,2012-12-08 11:14:21
452252,4b7d1821f964a52062ae2fe3,35.67,139.77,2012-12-08 11:24:15
452297,4b4dc6bff964a5207ad726e3,35.682,139.77,2012-12-08 11:35:30
452313,4b6a97d2f964a520a6d92be3,35.698,139.78,2012-12-08 11:39:03
452318,4bd6b3024e32d13a50f6c280,35.665,139.86,2012-12-08 11:41:14
452323,4b493538f964a520186a26e3,35.726,139.76,2012-12-08 11:43:03
452377,4b1b7b31f964a5209efb23e3,35.687,139.76,2012-12-08 11:56:51
452380,4b52c581f964a520c28727e3,35.703,139.77,2012-12-08 11:58:24
452393,4b52ff05f964a5202b8c27e3,35.68,139.78,2012-12-08 12:02:31
452459,4b22e836f964a520185024e3,35.709,139.73,2012-12-08 12:17:59
452486,4b7e9bbbf964a5202df52fe3,35.674,139.76,2012-12-08 12:25:58
452488,4b5653a9f964a520810b28e3,35.634,139.79,2012-12-08 12:26:12
452531,4b60d916f964a52071fd29e3,35.69,139.85,2012-12-08 12:37:41
452603,4b8391bef964a5200a0a31e3,35.682,139.77,2012-12-08 12:51:19
452687,4b47b936f964a520f53b26e3,35.671,139.72,2012-12-08 13:10:11
452716,4b403756f964a520eab625e3,35.691,139.7,2012-12-08 13:15:16
452741,4b380ad7f964a520bc4a25e3,35.665,139.71,2012-12-08 13:21:03
452744,4b55b89bf964a52026ed27e3,35.758,139.63,2012-12-08 13:21:25
452746,4b53bc1af964a520aba927e3,35.696,139.78,2012-12-08 13:21:29
452750,4b6e5c29f964a5201aba2ce3,35.696,139.76,2012-12-08 13:22:16
452753,4b56c4c5f964a520c41a28e3,35.71,139.79,2012-12-08 13:22:40
452776,4b6053cff964a520d8df29e3,35.692,139.7,2012-12-08 13:25:52
452777,4b22ebb2f964a5205c5024e3,35.672,139.74,2012-12-08 13:25:52
452795,4b53bc1af964a520aba927e3,35.696,139.78,2012-12-08 13:30:57
452796,4b2b6565f964a52020b624e3,35.668,139.71,2012-12-08 13:31:02
452815,4b53bc1af964a520aba927e3,35.696,139.78,2012-12-08 13:35:10
452879,4b2b6565f964a52020b624e3,35.668,139.71,2012-12-08 13:45:49
452931,4b403756f964a520eab625e3,35.691,139.7,2012-12-08 13:54:10
452955,4b56a804f964a520ba1728e3,35.746,139.74,2012-12-08 14:00:23
452970,4b504899f964a520bb1f27e3,35.691,139.67,2012-12-08 14:02:40
452982,4b2dc086f964a52012db24e3,35.672,139.76,2012-12-08 14:04:41
453025,4b5707a4f964a520832328e3,35.741,139.67,2012-12-08 14:12:33
453048,4b22115af964a5209a4324e3,35.707,139.75,2012-12-08 14:15:26
453054,4b54ff13f964a5201fd727e3,35.698,139.65,2012-12-08 14:16:34
453055,4b063a75f964a520e0e922e3,35.673,139.72,2012-12-08 14:16:36
453065,4b735f35f964a52037ab2de3,35.672,139.74,2012-12-08 14:18:19
453113,4b59a361f964a5203c9028e3,35.744,139.73,2012-12-08 14:27:14
